,parsopercularis-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh
parsopercularis-lh,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.11333333333333333,0.12666666666666668
postcentral-rh,0.09027777777777778,0.1574074074074074,0.1111111111111111,0.1574074074074074,0.10416666666666667,0.1574074074074074,0.0787037037037037,0.14351851851851852
precentral-lh,0.11048158640226628,0.13314447592067988,0.13314447592067988,0.13314447592067988,0.1274787535410765,0.13314447592067988,0.09631728045325778,0.13314447592067988
precentral-rh,0.09027777777777778,0.1574074074074074,0.1111111111111111,0.1574074074074074,0.10416666666666667,0.1574074074074074,0.0787037037037037,0.14351851851851852
rostralmiddlefrontal-lh,0.11572700296735905,0.13056379821958458,0.13056379821958458,0.13056379821958458,0.13056379821958458,0.13056379821958458,0.10089020771513353,0.13056379821958458
rostralmiddlefrontal-rh,0.09027777777777778,0.1574074074074074,0.1111111111111111,0.1574074074074074,0.10416666666666667,0.1574074074074074,0.0787037037037037,0.14351851851851852
superiorfrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiortemporal-lh,0.0951219512195122,0.14878048780487804,0.11707317073170732,0.14878048780487804,0.10975609756097561,0.14878048780487804,0.08292682926829269,0.14878048780487804
