,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.14634146341463414,0.14634146341463414,0.12195121951219512,0.14634146341463414,0.14634146341463414,0.0,0.14634146341463414,0.14634146341463414
parsopercularis-lh,0.14439655172413793,0.14655172413793102,0.12284482758620689,0.14655172413793102,0.14655172413793102,0.0,0.14655172413793102,0.14655172413793102
postcentral-rh,0.14108910891089108,0.14356435643564355,0.14108910891089108,0.14356435643564355,0.14356435643564355,0.0,0.14356435643564355,0.14356435643564355
precentral-lh,0.14439655172413793,0.14655172413793102,0.12284482758620689,0.14655172413793102,0.14655172413793102,0.0,0.14655172413793102,0.14655172413793102
rostralmiddlefrontal-lh,0.14439655172413793,0.14655172413793102,0.12284482758620689,0.14655172413793102,0.14655172413793102,0.0,0.14655172413793102,0.14655172413793102
rostralmiddlefrontal-rh,0.0,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.9117647058823529,0.014705882352941176,0.014705882352941176
superiorfrontal-lh,0.14439655172413793,0.14655172413793102,0.12284482758620689,0.14655172413793102,0.14655172413793102,0.0,0.14655172413793102,0.14655172413793102
superiortemporal-lh,0.14439655172413793,0.14655172413793102,0.12284482758620689,0.14655172413793102,0.14655172413793102,0.0,0.14655172413793102,0.14655172413793102
