,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.17040358744394618,0.08071748878923767,0.053811659192825115,0.13452914798206278,0.16143497757847533,0.12556053811659193,0.13901345291479822,0.13452914798206278
parsopercularis-lh,0.13013698630136986,0.17123287671232876,0.0684931506849315,0.1095890410958904,0.17123287671232876,0.0684931506849315,0.13013698630136986,0.1506849315068493
parstriangularis-rh,0.13725490196078433,0.0784313725490196,0.11764705882352941,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.11764705882352941
precentral-rh,0.15346534653465346,0.07425742574257425,0.0594059405940594,0.15346534653465346,0.15841584158415842,0.10891089108910891,0.1485148514851485,0.14356435643564355
rostralmiddlefrontal-lh,0.14893617021276595,0.09361702127659574,0.05106382978723404,0.13191489361702127,0.19148936170212766,0.10212765957446808,0.13617021276595745,0.14468085106382977
rostralmiddlefrontal-rh,0.175,0.05,0.075,0.1375,0.15,0.175,0.125,0.1125
superiortemporal-lh,0.14903846153846154,0.08653846153846154,0.057692307692307696,0.14423076923076922,0.15865384615384615,0.09615384615384616,0.15384615384615385,0.15384615384615385
superiortemporal-rh,0.13679245283018868,0.10377358490566038,0.05660377358490566,0.1320754716981132,0.1650943396226415,0.08490566037735849,0.14622641509433962,0.17452830188679244
