,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-rh,0.45264847512038525,0.014446227929373997,0.03210272873194221,0.13001605136436598,0.0738362760834671,0.1348314606741573,0.0449438202247191,0.11717495987158909
frontalpole-lh,0.015122873345935728,0.6805293005671077,0.043478260869565216,0.015122873345935728,0.01890359168241966,0.04158790170132325,0.16824196597353497,0.017013232514177693
frontalpole-rh,0.03202846975088968,0.030249110320284697,0.6743772241992882,0.05871886120996441,0.021352313167259787,0.03914590747330961,0.06227758007117438,0.08185053380782918
fusiform-rh,0.13377926421404682,0.013377926421404682,0.05518394648829431,0.3612040133779264,0.14046822742474915,0.20735785953177258,0.013377926421404682,0.07525083612040134
parahippocampal-lh,0.07603305785123966,0.013223140495867768,0.01652892561983471,0.14049586776859505,0.5520661157024793,0.11735537190082644,0.03471074380165289,0.049586776859504134
parahippocampal-rh,0.1282798833819242,0.033527696793002916,0.03206997084548105,0.15743440233236153,0.10058309037900874,0.37317784256559766,0.048104956268221574,0.12682215743440234
rostralanteriorcingulate-rh,0.05396290050590219,0.16694772344013492,0.05227655986509275,0.01011804384485666,0.03204047217537943,0.04384485666104553,0.6306913996627319,0.01011804384485666
temporalpole-rh,0.1077943615257048,0.014925373134328358,0.07628524046434494,0.05638474295190713,0.04975124378109453,0.1310116086235489,0.006633499170812604,0.5572139303482587
