,bankssts-rh,entorhinal-rh,frontalpole-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.45555555555555555,0.08641975308641975,0.019753086419753086,0.024691358024691357,0.11728395061728394,0.0691358024691358,0.04567901234567901,0.1814814814814815
entorhinal-rh,0.09898477157360407,0.4733502538071066,0.0,0.03426395939086294,0.05456852791878172,0.030456852791878174,0.20812182741116753,0.10025380710659898
frontalpole-lh,0.03485254691689008,0.0,0.7694369973190348,0.024128686327077747,0.0160857908847185,0.12064343163538874,0.0,0.03485254691689008
isthmuscingulate-rh,0.0315955766192733,0.045813586097946286,0.011058451816745656,0.6524486571879937,0.02843601895734597,0.1358609794628752,0.026856240126382307,0.0679304897314376
parahippocampal-lh,0.13121546961325967,0.05662983425414365,0.011049723756906077,0.024861878453038673,0.5400552486187845,0.0649171270718232,0.0649171270718232,0.106353591160221
parahippocampal-rh,0.0763582966226138,0.04552129221732746,0.06020558002936858,0.1395007342143906,0.0631424375917768,0.4170337738619677,0.1013215859030837,0.09691629955947137
temporalpole-rh,0.05652759084791386,0.2288021534320323,0.0,0.02557200538358008,0.06594885598923284,0.10363391655450875,0.4508748317631225,0.06864064602960969
transversetemporal-rh,0.1632183908045977,0.07011494252873564,0.017241379310344827,0.05172413793103448,0.0896551724137931,0.08275862068965517,0.05172413793103448,0.4735632183908046
