,bankssts-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.6811594202898551,0.028985507246376812,0.0,0.09178743961352658,0.12560386473429952,0.037037037037037035,0.033816425120772944,0.001610305958132045
frontalpole-lh,0.03686635944700461,0.7235023041474654,0.018433179723502304,0.04377880184331797,0.059907834101382486,0.055299539170506916,0.002304147465437788,0.059907834101382486
frontalpole-rh,0.0,0.036036036036036036,0.8288288288288288,0.0,0.0,0.003003003003003003,0.07807807807807808,0.05405405405405406
parahippocampal-lh,0.11666666666666667,0.03888888888888889,0.0,0.6944444444444444,0.06851851851851852,0.0,0.037037037037037035,0.044444444444444446
parahippocampal-rh,0.13253012048192772,0.0378657487091222,0.0,0.060240963855421686,0.6523235800344234,0.09466437177280551,0.022375215146299483,0.0
rostralanteriorcingulate-rh,0.04504504504504504,0.032432432432432434,0.0,0.0,0.1009009009009009,0.7783783783783784,0.01981981981981982,0.023423423423423424
temporalpole-lh,0.04618473895582329,0.006024096385542169,0.05220883534136546,0.040160642570281124,0.028112449799196786,0.014056224899598393,0.8052208835341366,0.008032128514056224
temporalpole-rh,0.006607929515418502,0.07048458149779736,0.03524229074889868,0.05726872246696035,0.0022026431718061676,0.028634361233480177,0.004405286343612335,0.7951541850220264
