,bankssts-rh,entorhinal-rh,frontalpole-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.6363636363636364,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.34545454545454546
entorhinal-rh,0.021739130434782608,0.47282608695652173,0.0,0.08695652173913043,0.03804347826086957,0.0,0.3532608695652174,0.02717391304347826
frontalpole-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.2978723404255319,0.0,0.3404255319148936,0.0,0.0,0.3617021276595745,0.0
parahippocampal-lh,0.0,0.17647058823529413,0.0,0.0,0.39215686274509803,0.19607843137254902,0.23529411764705882,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.1875,0.734375,0.078125,0.0
temporalpole-rh,0.0,0.3693181818181818,0.0,0.09659090909090909,0.056818181818181816,0.028409090909090908,0.4431818181818182,0.005681818181818182
transversetemporal-rh,0.4444444444444444,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
