,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.24,0.04,0.10666666666666667,0.0,0.25333333333333335,0.10666666666666667,0.08,0.17333333333333334
parsopercularis-lh,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.0,0.17391304347826086,0.17391304347826086,0.0,0.17391304347826086
parstriangularis-rh,0.11475409836065574,0.04918032786885246,0.4262295081967213,0.0,0.11475409836065574,0.14754098360655737,0.0,0.14754098360655737
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.5,0.1,0.0,0.2,0.2
superiorparietal-lh,0.21686746987951808,0.03614457831325301,0.0963855421686747,0.024096385542168676,0.25301204819277107,0.0963855421686747,0.0963855421686747,0.18072289156626506
superiortemporal-lh,0.16279069767441862,0.06976744186046512,0.18604651162790697,0.0,0.16279069767441862,0.20930232558139536,0.0,0.20930232558139536
superiortemporal-rh,0.21212121212121213,0.0,0.0,0.09090909090909091,0.24242424242424243,0.0,0.24242424242424243,0.21212121212121213
supramarginal-lh,0.17567567567567569,0.04054054054054054,0.10810810810810811,0.04054054054054054,0.1891891891891892,0.12162162162162163,0.10810810810810811,0.21621621621621623
