,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13513513513513514,0.09009009009009009,0.12612612612612611,0.13513513513513514,0.12612612612612611,0.15315315315315314,0.13513513513513514,0.0990990990990991
parsopercularis-lh,0.12643678160919541,0.11494252873563218,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541
parstriangularis-rh,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.14150943396226415,0.11320754716981132,0.14150943396226415,0.14150943396226415,0.10377358490566038
precentral-lh,0.12612612612612611,0.09009009009009009,0.12612612612612611,0.15315315315315314,0.10810810810810811,0.15315315315315314,0.14414414414414414,0.0990990990990991
rostralmiddlefrontal-lh,0.11864406779661017,0.0847457627118644,0.11016949152542373,0.11016949152542373,0.17796610169491525,0.19491525423728814,0.11016949152542373,0.09322033898305085
rostralmiddlefrontal-rh,0.11450381679389313,0.07633587786259542,0.10687022900763359,0.1297709923664122,0.16030534351145037,0.20610687022900764,0.12213740458015267,0.08396946564885496
superiortemporal-lh,0.12612612612612611,0.09009009009009009,0.12612612612612611,0.15315315315315314,0.10810810810810811,0.15315315315315314,0.14414414414414414,0.0990990990990991
superiortemporal-rh,0.12903225806451613,0.10752688172043011,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11827956989247312
