,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.41379310344827586,0.22758620689655173,0.0,0.0,0.0,0.0,0.3586206896551724,0.0
frontalpole-rh,0.12449799196787148,0.40562248995983935,0.0,0.0,0.2248995983935743,0.04819277108433735,0.19678714859437751,0.0
insula-rh,0.0,0.0,0.3088803088803089,0.305019305019305,0.13513513513513514,0.13513513513513514,0.0,0.11583011583011583
lateralorbitofrontal-lh,0.0,0.0,0.2523364485981308,0.29595015576323985,0.1588785046728972,0.1588785046728972,0.0,0.13395638629283488
medialorbitofrontal-lh,0.0,0.14285714285714285,0.09788359788359788,0.1402116402116402,0.30687830687830686,0.1931216931216931,0.005291005291005291,0.11375661375661375
medialorbitofrontal-rh,0.0,0.03484320557491289,0.1289198606271777,0.18466898954703834,0.2508710801393728,0.2508710801393728,0.0,0.14982578397212543
paracentral-lh,0.28901734104046245,0.2947976878612717,0.0,0.0,0.023121387283236993,0.0,0.3930635838150289,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.15763546798029557,0.21182266009852216,0.21182266009852216,0.21182266009852216,0.0,0.20689655172413793
