,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,cuneus-lh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,paracentral-lh,pericalcarine-rh
caudalanteriorcingulate-lh,0.36099585062240663,0.18672199170124482,0.0,0.15767634854771784,0.0,0.0,0.04149377593360996,0.25311203319502074
caudalanteriorcingulate-rh,0.32413793103448274,0.4068965517241379,0.0,0.13793103448275862,0.0,0.0,0.0,0.1310344827586207
cuneus-lh,0.0,0.0,0.5505836575875487,0.0,0.09922178988326848,0.14396887159533073,0.1926070038910506,0.013618677042801557
isthmuscingulate-rh,0.11515151515151516,0.05454545454545454,0.0,0.5454545454545454,0.0,0.0,0.0,0.28484848484848485
medialorbitofrontal-lh,0.0,0.0,0.08823529411764706,0.0,0.49019607843137253,0.4215686274509804,0.0,0.0
medialorbitofrontal-rh,0.0,0.0,0.12927756653992395,0.0,0.41634980988593157,0.4543726235741445,0.0,0.0
paracentral-lh,0.019851116625310174,0.0,0.26054590570719605,0.0,0.0,0.0,0.5707196029776674,0.1488833746898263
pericalcarine-rh,0.1282608695652174,0.03695652173913044,0.01956521739130435,0.19130434782608696,0.0,0.0,0.1391304347826087,0.48478260869565215
