,F3,FC2,AF7,AFz,F1,F5,FC4,AF4
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.44554455445544555,0.36303630363036304,0.19141914191419143,0.0,0.0
F1,0.0,0.0,0.0,0.39492753623188404,0.39492753623188404,0.21014492753623187,0.0,0.0
F5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
