,Fp1,F7,FT9,AF7,AF3,AFz,F1,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.3321554770318021,0.3215547703180212,0.0,0.012367491166077738,0.012367491166077738,0.3215547703180212
AF7,0.0,0.0,0.29093799682034976,0.35453100158982515,0.0,0.0,0.0,0.35453100158982515
AF3,0.0,0.004273504273504274,0.0,0.0,0.9957264957264957,0.0,0.0,0.0
AFz,0.0,0.0,0.09523809523809523,0.0,0.0,0.4444444444444444,0.4603174603174603,0.0
F1,0.0,0.0,0.07058823529411765,0.0,0.0,0.32941176470588235,0.6,0.0
FCz,0.0,0.0,0.2863849765258216,0.350547730829421,0.0,0.0,0.0,0.36306729264475746
