,Fp1,F3,TP10,FC2,AF7,F1,F5,F2
Fp1,0.5685279187817259,0.0,0.0,0.0,0.43147208121827413,0.0,0.0,0.0
F3,0.0,0.2702702702702703,0.0,0.2635135135135135,0.22466216216216217,0.0,0.0,0.24155405405405406
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.18474374255065554,0.0,0.33492252681764006,0.15852205005959474,0.0,0.0,0.3218116805721097
AF7,0.12303290414878398,0.1888412017167382,0.0,0.1888412017167382,0.3104434907010014,0.0,0.0,0.1888412017167382
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.1611804767309875,0.0,0.30533484676503975,0.15096481271282633,0.0,0.0,0.38251986379114644
