,Fp1,F7,FT9,AF7,AF3,AFz,F1,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
AF7,0.0,0.0,0.29093799682034976,0.35453100158982515,0.0,0.0,0.0,0.35453100158982515
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.2863849765258216,0.350547730829421,0.0,0.0,0.0,0.36306729264475746
