,Fp1,F3,TP10,FC2,AF7,F1,F5,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.2702702702702703,0.0,0.2635135135135135,0.22466216216216217,0.0,0.0,0.24155405405405406
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.2645051194539249,0.0,0.2645051194539249,0.22696245733788395,0.0,0.0,0.2440273037542662
AF7,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.25402504472271914,0.0,0.25402504472271914,0.23792486583184258,0.0,0.0,0.25402504472271914
