,Fp1,F7,FT9,F4,AF3,F1,FT8,F2
Fp1,0.4457831325301205,0.0,0.3855421686746988,0.1686746987951807,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.3888888888888889,0.0,0.4444444444444444,0.16666666666666666,0.0,0.0,0.0,0.0
F4,0.336,0.0,0.336,0.328,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
