,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.1,0.1,0.0,0.2,0.1,0.1,0.2,0.2
caudalmiddlefrontal-rh,0.1,0.1,0.0,0.2,0.1,0.1,0.2,0.2
postcentral-lh,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
postcentral-rh,0.1,0.1,0.0,0.2,0.1,0.1,0.2,0.2
rostralmiddlefrontal-lh,0.1,0.1,0.0,0.2,0.1,0.1,0.2,0.2
rostralmiddlefrontal-rh,0.1,0.1,0.0,0.2,0.1,0.1,0.2,0.2
superiorparietal-lh,0.1,0.1,0.0,0.2,0.1,0.1,0.2,0.2
superiorparietal-rh,0.1,0.1,0.0,0.2,0.1,0.1,0.2,0.2
