,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.1366906474820144,0.1366906474820144,0.11510791366906475,0.1079136690647482,0.1223021582733813,0.12949640287769784,0.12949640287769784,0.1223021582733813
postcentral-lh,0.1366906474820144,0.1366906474820144,0.11510791366906475,0.1079136690647482,0.1223021582733813,0.12949640287769784,0.12949640287769784,0.1223021582733813
postcentral-rh,0.128,0.128,0.12,0.12,0.12,0.128,0.128,0.128
rostralmiddlefrontal-lh,0.13274336283185842,0.13274336283185842,0.11504424778761062,0.12389380530973451,0.11504424778761062,0.12389380530973451,0.12389380530973451,0.13274336283185842
superiorfrontal-rh,0.1297709923664122,0.1297709923664122,0.12213740458015267,0.11450381679389313,0.12213740458015267,0.1297709923664122,0.1297709923664122,0.12213740458015267
superiorparietal-lh,0.13432835820895522,0.13432835820895522,0.11940298507462686,0.11194029850746269,0.11940298507462686,0.12686567164179105,0.12686567164179105,0.12686567164179105
superiorparietal-rh,0.13432835820895522,0.13432835820895522,0.11940298507462686,0.11194029850746269,0.11940298507462686,0.12686567164179105,0.12686567164179105,0.12686567164179105
supramarginal-lh,0.1322314049586777,0.1322314049586777,0.11570247933884298,0.12396694214876033,0.11570247933884298,0.12396694214876033,0.12396694214876033,0.1322314049586777
