,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.16111111111111112,0.10555555555555556,0.1388888888888889,0.08333333333333333,0.15,0.13333333333333333,0.13333333333333333,0.09444444444444444
postcentral-lh,0.0871559633027523,0.20642201834862386,0.13761467889908258,0.06880733944954129,0.14220183486238533,0.10550458715596331,0.14220183486238533,0.11009174311926606
postcentral-rh,0.09504132231404959,0.128099173553719,0.19008264462809918,0.07024793388429752,0.16115702479338842,0.11983471074380166,0.14049586776859505,0.09504132231404959
rostralmiddlefrontal-lh,0.08522727272727272,0.08522727272727272,0.09090909090909091,0.26704545454545453,0.09659090909090909,0.16477272727272727,0.125,0.08522727272727272
superiorfrontal-rh,0.099601593625498,0.12350597609561753,0.16334661354581673,0.07569721115537849,0.17928286852589642,0.11952191235059761,0.14741035856573706,0.09163346613545817
superiorparietal-lh,0.1,0.1,0.13043478260869565,0.13043478260869565,0.13478260869565217,0.16956521739130434,0.1391304347826087,0.09565217391304348
superiorparietal-rh,0.0967741935483871,0.125,0.14516129032258066,0.09274193548387097,0.14516129032258066,0.13306451612903225,0.16532258064516128,0.0967741935483871
supramarginal-lh,0.09195402298850575,0.13218390804597702,0.1206896551724138,0.08620689655172414,0.11494252873563218,0.10919540229885058,0.12643678160919541,0.21839080459770116
