,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.15702479338842976,0.1322314049586777,0.0743801652892562,0.14049586776859505,0.11570247933884298,0.10743801652892562,0.12396694214876033,0.1487603305785124
caudalmiddlefrontal-rh,0.11206896551724138,0.19827586206896552,0.07758620689655173,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.1206896551724138,0.14655172413793102
postcentral-lh,0.12903225806451613,0.13978494623655913,0.0967741935483871,0.13978494623655913,0.10752688172043011,0.11827956989247312,0.12903225806451613,0.13978494623655913
postcentral-rh,0.11304347826086956,0.12173913043478261,0.0782608695652174,0.14782608695652175,0.12173913043478261,0.12173913043478261,0.13043478260869565,0.16521739130434782
rostralmiddlefrontal-lh,0.10784313725490197,0.11764705882352941,0.0784313725490196,0.13725490196078433,0.16666666666666666,0.13725490196078433,0.11764705882352941,0.13725490196078433
rostralmiddlefrontal-rh,0.09900990099009901,0.1188118811881188,0.07920792079207921,0.13861386138613863,0.1485148514851485,0.15841584158415842,0.1188118811881188,0.13861386138613863
superiorparietal-lh,0.10714285714285714,0.125,0.08035714285714286,0.15178571428571427,0.11607142857142858,0.125,0.13392857142857142,0.16071428571428573
superiorparietal-rh,0.1271186440677966,0.1271186440677966,0.07627118644067797,0.1440677966101695,0.11864406779661017,0.11864406779661017,0.1271186440677966,0.16101694915254236
