,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.11538461538461539,0.1346153846153846,0.09615384615384616,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.11538461538461539,0.1346153846153846
caudalmiddlefrontal-rh,0.11320754716981132,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.1509433962264151,0.1320754716981132,0.11320754716981132,0.1320754716981132
postcentral-lh,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851
postcentral-rh,0.11320754716981132,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.1509433962264151,0.1320754716981132,0.11320754716981132,0.1320754716981132
rostralmiddlefrontal-lh,0.11320754716981132,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.1509433962264151,0.1320754716981132,0.11320754716981132,0.1320754716981132
rostralmiddlefrontal-rh,0.11320754716981132,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.1509433962264151,0.1320754716981132,0.11320754716981132,0.1320754716981132
superiorparietal-lh,0.11538461538461539,0.1346153846153846,0.09615384615384616,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.11538461538461539,0.1346153846153846
superiorparietal-rh,0.11320754716981132,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.1509433962264151,0.1320754716981132,0.11320754716981132,0.1320754716981132
