,Fp1,CP1,Fp2,AF7,AF3,F5,POz,AF8
Fp1,0.5342465753424658,0.0,0.4657534246575342,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.39906103286384975,0.0,0.6009389671361502,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.7113821138211383,0.1991869918699187,0.04065040650406504,0.04878048780487805
F5,0.0,0.0,0.0,0.0,0.095703125,0.78515625,0.01953125,0.099609375
POz,0.0,0.0,0.0,0.0,0.03435114503816794,0.03435114503816794,0.8969465648854962,0.03435114503816794
AF8,0.0,0.0,0.0,0.0,0.07103825136612021,0.28415300546448086,0.0546448087431694,0.5901639344262295
