,frontalpole-lh,insula-rh,lateraloccipital-lh,medialorbitofrontal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.7717391304347826,0.22826086956521738,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.21495327102803738,0.7850467289719626,0.0,0.0,0.0,0.0,0.0,0.0
lateraloccipital-lh,0.0,0.0,0.8135593220338984,0.03389830508474576,0.0,0.0,0.15254237288135594,0.0
medialorbitofrontal-lh,0.0,0.0,0.05063291139240506,0.4810126582278481,0.0,0.4430379746835443,0.0,0.02531645569620253
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.4594594594594595,0.2702702702702703,0.0,0.2702702702702703
rostralanteriorcingulate-lh,0.0,0.0,0.005952380952380952,0.2261904761904762,0.1130952380952381,0.5059523809523809,0.0,0.1488095238095238
rostralanteriorcingulate-rh,0.0,0.0,0.0958904109589041,0.0,0.0,0.0,0.9041095890410958,0.0
temporalpole-lh,0.0,0.0,0.0,0.035398230088495575,0.168141592920354,0.23008849557522124,0.0,0.5663716814159292
