,bankssts-lh,bankssts-rh,caudalanteriorcingulate-lh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-rh,temporalpole-rh
bankssts-lh,0.8755760368663594,0.07834101382488479,0.0,0.0,0.04608294930875576,0.0,0.0,0.0
bankssts-rh,0.0967741935483871,0.8064516129032258,0.0967741935483871,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.03982300884955752,0.9026548672566371,0.0,0.0,0.05752212389380531,0.0,0.0
fusiform-rh,0.0,0.0,0.0,0.4617117117117117,0.19144144144144143,0.0,0.34684684684684686,0.0
inferiortemporal-rh,0.018779342723004695,0.0,0.0,0.21830985915492956,0.49295774647887325,0.0,0.2699530516431925,0.0
isthmuscingulate-rh,0.0,0.0,0.07801418439716312,0.0,0.0,0.9219858156028369,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.35476718403547675,0.2328159645232816,0.0,0.4124168514412417,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
