,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.05185561769191662,0.041179461108286734,0.0071174377224199285,0.0,0.042196237925775294,0.011692933401118455,0.0,0.018810371123538384,0.03202846975088968,0.0,0.017793594306049824,0.0,0.018301982714794104,0.0020335536349771225,0.0,0.0010167768174885613,0.031011692933401117,0.0,0.05236400610066091,0.0,0.011184544992374174,0.05338078291814947,0.0,0.05033045246568378,0.05287239450940519,0.0,0.04880528723945094,0.003050330452465684,0.03558718861209965,0.05338078291814947,0.015251652262328419,0.0,0.0,0.043213014743263854,0.019318759532282664,0.028978139298423997,0.0,0.045754956786985254,0.0035587188612099642,0.0005083884087442806,0.003050330452465684,0.02440264361972547,0.01677681748856126,0.012709710218607015,0.018301982714794104,0.005083884087442806,0.0020335536349771225,0.0035587188612099642,0.0,0.0,0.0,0.0,0.0,0.0020335536349771225,0.05083884087442806,0.0,0.0,0.0,0.0,0.05338078291814947,0.0,0.015251652262328419
Fz,0.047038327526132406,0.04645760743321719,0.007549361207897794,0.0,0.044715447154471545,0.013356562137049941,0.0,0.02148664343786295,0.036004645760743324,0.0,0.019744483159117306,0.0,0.020905923344947737,0.0023228803716608595,0.0,0.0011614401858304297,0.03484320557491289,0.0,0.04645760743321719,0.0,0.012775842044134728,0.047619047619047616,0.0,0.047038327526132406,0.047038327526132406,0.0,0.04355400696864112,0.003484320557491289,0.04006968641114982,0.047619047619047616,0.01684088269454123,0.0,0.0,0.03948896631823461,0.02148664343786295,0.033101045296167246,0.0,0.044715447154471545,0.0040650406504065045,0.0005807200929152149,0.003484320557491289,0.0272938443670151,0.018583042973286876,0.014518002322880372,0.02032520325203252,0.005807200929152149,0.0023228803716608595,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0023228803716608595,0.04529616724738676,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.01684088269454123
F3,0.017763845350052248,0.01671891327063741,0.04806687565308255,0.02612330198537095,0.01671891327063741,0.013584117032392894,0.01567398119122257,0.013584117032392894,0.025078369905956112,0.01671891327063741,0.035527690700104496,0.024033437826541274,0.0041797283176593526,0.003134796238244514,0.0,0.03134796238244514,0.019853709508881923,0.0219435736677116,0.019853709508881923,0.024033437826541274,0.0,0.02089864158829676,0.025078369905956112,0.01567398119122257,0.022988505747126436,0.025078369905956112,0.024033437826541274,0.038662486938349006,0.018808777429467086,0.01671891327063741,0.03761755485893417,0.014629049111807733,0.014629049111807733,0.006269592476489028,0.0,0.003134796238244514,0.0,0.01671891327063741,0.00522466039707419,0.01567398119122257,0.0,0.02089864158829676,0.0219435736677116,0.013584117032392894,0.0,0.0,0.009404388714733543,0.0,0.0,0.0,0.01044932079414838,0.024033437826541274,0.022988505747126436,0.0073145245559038665,0.011494252873563218,0.01671891327063741,0.025078369905956112,0.0219435736677116,0.003134796238244514,0.02089864158829676,0.02612330198537095,0.02821316614420063
F7,0.0,0.0,0.028662420382165606,0.044585987261146494,0.0,0.0,0.03397027600849257,0.0,0.0021231422505307855,0.03503184713375796,0.012738853503184714,0.04246284501061571,0.0,0.021231422505307854,0.0,0.03927813163481953,0.0,0.037154989384288746,0.0,0.04246284501061571,0.0010615711252653928,0.0,0.0435244161358811,0.0,0.0,0.0435244161358811,0.0010615711252653928,0.037154989384288746,0.0,0.0,0.014861995753715499,0.032908704883227176,0.032908704883227176,0.0,0.006369426751592357,0.0,0.0,0.0,0.02335456475583864,0.03397027600849257,0.01167728237791932,0.0,0.0,0.0,0.005307855626326964,0.0,0.027600849256900213,0.016985138004246284,0.0,0.0,0.028662420382165606,0.04246284501061571,0.041401273885350316,0.025477707006369428,0.0,0.03503184713375796,0.0435244161358811,0.040339702760084924,0.021231422505307854,0.0,0.044585987261146494,0.005307855626326964
FT9,0.04833141542002301,0.045454545454545456,0.007479861910241657,0.0,0.04660529344073648,0.013233601841196778,0.0,0.021288837744533946,0.03567318757192175,0.0,0.019562715765247412,0.0,0.020138089758342925,0.0017261219792865361,0.0,0.0011507479861910242,0.03452243958573072,0.0,0.047756041426927506,0.0,0.012082853855005753,0.04833141542002301,0.0,0.04833141542002301,0.04833141542002301,0.0,0.04602991944764097,0.0034522439585730723,0.039700805523590336,0.04833141542002301,0.01668584579976985,0.0,0.0,0.04027617951668585,0.019562715765247412,0.031070195627157654,0.0,0.047180667433831994,0.0034522439585730723,0.0,0.0028768699654775605,0.02704257767548907,0.018411967779056387,0.014384349827387802,0.018411967779056387,0.005178365937859608,0.0017261219792865361,0.0034522439585730723,0.0,0.0,0.0,0.0,0.0,0.0017261219792865361,0.04602991944764097,0.0,0.0,0.0,0.0,0.04833141542002301,0.0,0.01668584579976985
FC5,0.038834951456310676,0.038834951456310676,0.019417475728155338,0.0,0.038834951456310676,0.0372168284789644,0.0,0.038834951456310676,0.038834951456310676,0.0,0.038834951456310676,0.0,0.024271844660194174,0.0,0.0,0.003236245954692557,0.038834951456310676,0.0,0.038834951456310676,0.0,0.0016181229773462784,0.038834951456310676,0.0,0.038834951456310676,0.038834951456310676,0.0,0.038834951456310676,0.009708737864077669,0.038834951456310676,0.038834951456310676,0.038834951456310676,0.0,0.0,0.02750809061488673,0.0016181229773462784,0.022653721682847898,0.0,0.038834951456310676,0.0,0.0,0.0,0.038834951456310676,0.038834951456310676,0.038834951456310676,0.0016181229773462784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03559870550161812,0.0,0.0,0.0,0.0,0.038834951456310676,0.0,0.038834951456310676
FC1,0.0,0.0,0.016666666666666666,0.03333333333333333,0.0,0.0,0.04019607843137255,0.0,0.0,0.041176470588235294,0.00196078431372549,0.03431372549019608,0.0,0.028431372549019607,0.0,0.026470588235294117,0.0,0.029411764705882353,0.0,0.03235294117647059,0.00980392156862745,0.0,0.03823529411764706,0.0,0.0,0.03823529411764706,0.0,0.024509803921568627,0.0,0.0,0.00392156862745098,0.03823529411764706,0.0392156862745098,0.004901960784313725,0.014705882352941176,0.00392156862745098,0.0,0.0,0.030392156862745098,0.04019607843137255,0.0196078431372549,0.0,0.0,0.0,0.013725490196078431,0.0029411764705882353,0.03431372549019608,0.024509803921568627,0.0,0.0,0.03431372549019608,0.03725490196078431,0.04019607843137255,0.03235294117647059,0.00196078431372549,0.041176470588235294,0.0392156862745098,0.041176470588235294,0.028431372549019607,0.0,0.03823529411764706,0.0
C3,0.04,0.04,0.01263157894736842,0.0,0.04,0.024210526315789474,0.0,0.03894736842105263,0.04,0.0,0.028421052631578948,0.0,0.030526315789473683,0.0,0.0,0.002105263157894737,0.04,0.0,0.04,0.0,0.015789473684210527,0.04,0.0,0.04,0.04,0.0,0.04,0.00631578947368421,0.04,0.04,0.02526315789473684,0.0,0.0,0.03263157894736842,0.015789473684210527,0.029473684210526315,0.0,0.04,0.0,0.0,0.0,0.03684210526315789,0.030526315789473683,0.02631578947368421,0.015789473684210527,0.003157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037894736842105266,0.0,0.0,0.0,0.0,0.04,0.0,0.02736842105263158
T7,0.043824701195219126,0.04316069057104914,0.013944223107569721,0.0,0.04316069057104914,0.015272244355909695,0.0,0.024568393094289508,0.04648074369189907,0.0,0.027888446215139442,0.0,0.0199203187250996,0.0,0.0,0.0033200531208499337,0.04249667994687915,0.0,0.0451527224435591,0.0,0.010624169986719787,0.045816733067729085,0.0,0.04249667994687915,0.04714475431606906,0.0,0.04780876494023904,0.00796812749003984,0.04448871181938911,0.04316069057104914,0.024568393094289508,0.0,0.0,0.033200531208499334,0.012616201859229747,0.025896414342629483,0.0,0.04316069057104914,0.0006640106241699867,0.0,0.0,0.034528552456839307,0.025232403718459494,0.016600265604249667,0.011288180610889775,0.0026560424966799467,0.0,0.0006640106241699867,0.0,0.0,0.0,0.0,0.0,0.0,0.0398406374501992,0.0,0.0,0.0,0.0,0.045816733067729085,0.0,0.024568393094289508
TP9,0.0,0.0,0.014742014742014743,0.028665028665028666,0.0,0.0,0.0343980343980344,0.0,0.0,0.0475020475020475,0.002457002457002457,0.0343980343980344,0.0,0.02457002457002457,0.0,0.02293202293202293,0.0,0.025389025389025387,0.0,0.027846027846027847,0.009009009009009009,0.0,0.04586404586404586,0.0,0.0,0.04586404586404586,0.0,0.021294021294021293,0.0,0.000819000819000819,0.004095004095004095,0.03194103194103194,0.03357903357903358,0.004914004914004914,0.013104013104013105,0.004095004095004095,0.0,0.0,0.02620802620802621,0.0475020475020475,0.0171990171990172,0.0,0.0,0.0,0.012285012285012284,0.003276003276003276,0.029484029484029485,0.021294021294021293,0.0,0.0,0.028665028665028666,0.04504504504504504,0.0475020475020475,0.027846027846027847,0.002457002457002457,0.04832104832104832,0.04668304668304668,0.04832104832104832,0.02457002457002457,0.0,0.04586404586404586,0.0
