,Fp1,FT9,P7,O2,P4,FC6,Fp2,F6
Fp1,0.41353383458646614,0.0,0.0,0.015037593984962405,0.08270676691729323,0.015037593984962405,0.42857142857142855,0.045112781954887216
FT9,0.0,0.40298507462686567,0.19402985074626866,0.13432835820895522,0.0,0.208955223880597,0.0,0.05970149253731343
P7,0.0,0.3111111111111111,0.26666666666666666,0.17777777777777778,0.0,0.17777777777777778,0.0,0.06666666666666667
O2,0.0625,0.125,0.109375,0.265625,0.125,0.0625,0.046875,0.203125
P4,0.23214285714285715,0.0,0.0,0.10714285714285714,0.26785714285714285,0.0,0.21428571428571427,0.17857142857142858
FC6,0.0,0.3090909090909091,0.2,0.09090909090909091,0.0,0.36363636363636365,0.03636363636363636,0.0
Fp2,0.39568345323741005,0.0,0.0,0.007194244604316547,0.07194244604316546,0.02877697841726619,0.460431654676259,0.03597122302158273
F6,0.14285714285714285,0.03571428571428571,0.017857142857142856,0.19642857142857142,0.21428571428571427,0.0,0.125,0.26785714285714285
