,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.06282722513089005,0.05235602094240838,0.04363001745200698,0.05410122164048865,0.06282722513089005,0.059336823734729496,0.04886561954624782,0.059336823734729496,0.0506108202443281,0.06108202443280977,0.06282722513089005,0.06282722513089005,0.03315881326352531,0.017452006980802792,0.029668411867364748,0.05759162303664921,0.055846422338568937,0.06282722513089005,0.06282722513089005
caudalmiddlefrontal-rh,0.05742574257425743,0.05742574257425743,0.04950495049504951,0.05742574257425743,0.05742574257425743,0.05742574257425743,0.055445544554455446,0.05742574257425743,0.05742574257425743,0.05742574257425743,0.05742574257425743,0.05742574257425743,0.03762376237623762,0.019801980198019802,0.033663366336633666,0.05742574257425743,0.05742574257425743,0.05742574257425743,0.05742574257425743
inferiorparietal-rh,0.05581395348837209,0.05581395348837209,0.05581395348837209,0.05581395348837209,0.05581395348837209,0.05581395348837209,0.05581395348837209,0.05581395348837209,0.05581395348837209,0.05581395348837209,0.05581395348837209,0.05581395348837209,0.044186046511627906,0.023255813953488372,0.03953488372093023,0.05581395348837209,0.05581395348837209,0.05581395348837209,0.05581395348837209
parsopercularis-lh,0.05791505791505792,0.05791505791505792,0.04826254826254826,0.05791505791505792,0.05791505791505792,0.05791505791505792,0.05405405405405406,0.05791505791505792,0.055984555984555984,0.05791505791505792,0.05791505791505792,0.05791505791505792,0.03667953667953668,0.019305019305019305,0.032818532818532815,0.05791505791505792,0.05791505791505792,0.05791505791505792,0.05791505791505792
parstriangularis-rh,0.06045751633986928,0.049019607843137254,0.04084967320261438,0.05065359477124183,0.08169934640522876,0.05555555555555555,0.0457516339869281,0.05555555555555555,0.04738562091503268,0.05718954248366013,0.07026143790849673,0.07516339869281045,0.03104575163398693,0.016339869281045753,0.027777777777777776,0.05392156862745098,0.05228758169934641,0.06699346405228758,0.06209150326797386
postcentral-lh,0.05989110707803993,0.0544464609800363,0.045372050816696916,0.056261343012704176,0.05989110707803993,0.05989110707803993,0.050816696914700546,0.05989110707803993,0.05263157894736842,0.05989110707803993,0.05989110707803993,0.05989110707803993,0.034482758620689655,0.018148820326678767,0.030852994555353903,0.05989110707803993,0.05807622504537205,0.05989110707803993,0.05989110707803993
postcentral-rh,0.05672268907563025,0.05672268907563025,0.052521008403361345,0.05672268907563025,0.05672268907563025,0.05672268907563025,0.05672268907563025,0.05672268907563025,0.05672268907563025,0.05672268907563025,0.05672268907563025,0.05672268907563025,0.03991596638655462,0.02100840336134454,0.03571428571428571,0.05672268907563025,0.05672268907563025,0.05672268907563025,0.05672268907563025
precentral-lh,0.05989110707803993,0.0544464609800363,0.045372050816696916,0.056261343012704176,0.05989110707803993,0.05989110707803993,0.050816696914700546,0.05989110707803993,0.05263157894736842,0.05989110707803993,0.05989110707803993,0.05989110707803993,0.034482758620689655,0.018148820326678767,0.030852994555353903,0.05989110707803993,0.05807622504537205,0.05989110707803993,0.05989110707803993
precentral-rh,0.05702647657841141,0.05702647657841141,0.05091649694501019,0.05702647657841141,0.05702647657841141,0.05702647657841141,0.05702647657841141,0.05702647657841141,0.05702647657841141,0.05702647657841141,0.05702647657841141,0.05702647657841141,0.038696537678207736,0.020366598778004074,0.034623217922606926,0.05702647657841141,0.05702647657841141,0.05702647657841141,0.05702647657841141
rostralmiddlefrontal-lh,0.060714285714285714,0.05357142857142857,0.044642857142857144,0.055357142857142855,0.060714285714285714,0.060714285714285714,0.05,0.060714285714285714,0.05178571428571429,0.060714285714285714,0.060714285714285714,0.060714285714285714,0.033928571428571426,0.017857142857142856,0.030357142857142857,0.05892857142857143,0.05714285714285714,0.060714285714285714,0.060714285714285714
rostralmiddlefrontal-rh,0.06176961602671119,0.05008347245409015,0.041736227045075125,0.05175292153589316,0.07011686143572621,0.05676126878130217,0.04674457429048414,0.05676126878130217,0.048414023372287146,0.05843071786310518,0.07011686143572621,0.07011686143572621,0.03171953255425709,0.01669449081803005,0.028380634390651086,0.05509181969949917,0.05342237061769616,0.06844741235392321,0.06343906510851419
superiorfrontal-lh,0.06105610561056106,0.04950495049504951,0.041254125412541254,0.05115511551155116,0.07425742574257425,0.056105610561056105,0.0462046204620462,0.056105610561056105,0.04785478547854786,0.057755775577557754,0.07095709570957096,0.07425742574257425,0.03135313531353135,0.0165016501650165,0.028052805280528052,0.054455445544554455,0.052805280528052806,0.06765676567656766,0.0627062706270627
superiorfrontal-rh,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.051515151515151514,0.02727272727272727,0.048484848484848485,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454
superiorparietal-lh,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.04678362573099415,0.05847953216374269,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
superiorparietal-rh,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.050505050505050504,0.03367003367003367,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.05387205387205387,0.05387205387205387
superiortemporal-lh,0.059149722735674676,0.05545286506469501,0.04621072088724584,0.05730129390018484,0.059149722735674676,0.059149722735674676,0.051756007393715345,0.059149722735674676,0.053604436229205174,0.059149722735674676,0.059149722735674676,0.059149722735674676,0.03512014787430684,0.018484288354898338,0.031423290203327174,0.059149722735674676,0.059149722735674676,0.059149722735674676,0.059149722735674676
superiortemporal-rh,0.05849056603773585,0.05660377358490566,0.04716981132075472,0.05849056603773585,0.05849056603773585,0.05849056603773585,0.052830188679245285,0.05849056603773585,0.05471698113207547,0.05849056603773585,0.05849056603773585,0.05849056603773585,0.035849056603773584,0.018867924528301886,0.03207547169811321,0.05849056603773585,0.05849056603773585,0.05849056603773585,0.05849056603773585
supramarginal-lh,0.0625,0.05067567567567568,0.04222972972972973,0.052364864864864864,0.06756756756756757,0.057432432432432436,0.0472972972972973,0.057432432432432436,0.048986486486486486,0.05912162162162162,0.06756756756756757,0.06756756756756757,0.03209459459459459,0.016891891891891893,0.028716216216216218,0.05574324324324324,0.05405405405405406,0.06756756756756757,0.06418918918918919
supramarginal-rh,0.06390328151986183,0.05181347150259067,0.04317789291882556,0.0535405872193437,0.06390328151986183,0.05872193436960276,0.04835924006908463,0.05872193436960276,0.05008635578583765,0.06044905008635579,0.06390328151986183,0.06390328151986183,0.03281519861830743,0.017271157167530225,0.02936096718480138,0.05699481865284974,0.055267702936096716,0.06390328151986183,0.06390328151986183
