,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh
parsopercularis-lh,0.2184873949579832,0.11596638655462185,0.11596638655462185,0.11596638655462185,0.10420168067226891,0.10588235294117647,0.11596638655462185,0.10756302521008404
parstriangularis-rh,0.1285444234404537,0.1285444234404537,0.1285444234404537,0.1285444234404537,0.11720226843100189,0.11909262759924386,0.1285444234404537,0.12098298676748583
postcentral-lh,0.1285444234404537,0.1285444234404537,0.1285444234404537,0.1285444234404537,0.11720226843100189,0.11909262759924386,0.1285444234404537,0.12098298676748583
precentral-lh,0.1285444234404537,0.1285444234404537,0.1285444234404537,0.1285444234404537,0.11720226843100189,0.11909262759924386,0.1285444234404537,0.12098298676748583
precentral-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorfrontal-rh,0.1285444234404537,0.1285444234404537,0.1285444234404537,0.1285444234404537,0.11720226843100189,0.11909262759924386,0.1285444234404537,0.12098298676748583
superiorparietal-lh,0.12524850894632206,0.12524850894632206,0.12524850894632206,0.12524850894632206,0.12326043737574553,0.12524850894632206,0.12524850894632206,0.12524850894632206
