,Fp1,F7,FT9,TP10,FT10,F8,Fp2,AF7
Fp1,0.37858220211161386,0.0,0.0,0.0,0.0,0.0,0.3680241327300151,0.25339366515837103
F7,0.0,0.4265842349304482,0.3415765069551777,0.0,0.23183925811437403,0.0,0.0,0.0
FT9,0.0,0.2634088200238379,0.5125148986889154,0.028605482717520857,0.19547079856972585,0.0,0.0,0.0
TP10,0.0,0.0,0.07739938080495357,0.8854489164086687,0.03715170278637771,0.0,0.0,0.0
FT10,0.0,0.22125181950509462,0.23871906841339155,0.01455604075691412,0.5254730713245997,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fp2,0.35209235209235207,0.0,0.0,0.0,0.0,0.0,0.4054834054834055,0.24242424242424243
AF7,0.27712854757929883,0.0,0.0,0.0,0.0,0.0,0.27712854757929883,0.44574290484140233
