,Fp1,F7,TP10,F8,Fp2,AF7,F6,F2
Fp1,0.5519713261648745,0.0,0.0,0.0,0.44802867383512546,0.0,0.0,0.0
F7,0.0,0.43833333333333335,0.34833333333333333,0.0,0.0,0.0,0.0,0.21333333333333335
TP10,0.0,0.3495798319327731,0.46218487394957986,0.0,0.0,0.0,0.0,0.18823529411764706
F8,0.0,0.0,0.0,0.9736263736263736,0.026373626373626374,0.0,0.0,0.0
Fp2,0.47338403041825095,0.0,0.0,0.026615969581749048,0.5,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F2,0.0,0.24660194174757283,0.21941747572815534,0.0,0.0,0.0,0.0,0.5339805825242718
