,Fp1,TP9,F8,Fp2,AF7,AFz,PO7,F6
Fp1,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.2558139534883721,0.0,0.0,0.0,0.37209302325581395,0.37209302325581395,0.0,0.0
AFz,0.16666666666666666,0.0,0.0,0.0,0.2474747474747475,0.5858585858585859,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
