,Fp1,O2,FT10,F4,Fp2,AF7,AF4,F2
Fp1,0.4666666666666667,0.0,0.0,0.3333333333333333,0.2,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5323383084577115,0.46766169154228854,0.0,0.0,0.0,0.0
F4,0.009950248756218905,0.0,0.472636815920398,0.5174129353233831,0.0,0.0,0.0,0.0
Fp2,0.26666666666666666,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
