,Fp1,O2,FT10,F4,Fp2,AF7,AF4,F2
Fp1,0.49635036496350365,0.0,0.0,0.01824817518248175,0.4854014598540146,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5323383084577115,0.46766169154228854,0.0,0.0,0.0,0.0
F4,0.009950248756218905,0.0,0.472636815920398,0.5174129353233831,0.0,0.0,0.0,0.0
Fp2,0.29193899782135074,0.0,0.0,0.0,0.7080610021786492,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
