,Fp1,F7,TP10,F8,Fp2,AF7,F6,F2
Fp1,0.4972067039106145,0.0,0.0,0.0,0.5027932960893855,0.0,0.0,0.0
F7,0.0,0.41075794621026895,0.2762836185819071,0.0,0.0,0.0,0.0,0.31295843520782396
TP10,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
F8,0.0,0.0,0.0,0.925,0.075,0.0,0.0,0.0
Fp2,0.42995169082125606,0.0,0.0,0.06763285024154589,0.5024154589371981,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.3460490463215259,0.3079019073569482,0.0,0.0,0.0,0.0,0.3460490463215259
