,Fp1,TP9,F8,Fp2,AF7,AFz,PO7,F6
Fp1,0.4241486068111455,0.0,0.0,0.34674922600619196,0.0,0.22910216718266255,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3771043771043771,0.0,0.0,0.37373737373737376,0.0,0.24915824915824916,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.334841628959276,0.0,0.0,0.334841628959276,0.0,0.33031674208144796,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
