,Fp1,F7,FT9,TP10,FT10,F8,Fp2,AF7
Fp1,0.3951890034364261,0.0,0.0,0.0,0.0,0.0,0.3711340206185567,0.23367697594501718
F7,0.0,0.6473684210526316,0.3526315789473684,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5037593984962406,0.49624060150375937,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.37943262411347517,0.0,0.0,0.0,0.0,0.0,0.37943262411347517,0.24113475177304963
AF7,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
