,Fp1,TP9,F8,Fp2,AF7,AFz,PO7,F6
Fp1,0.506953223767383,0.0,0.0,0.3185840707964602,0.040455120101137804,0.13400758533501897,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.6397849462365591,0.3602150537634409,0.0,0.0,0.0,0.0
Fp2,0.2857142857142857,0.0,0.15073115860517436,0.48031496062992124,0.0,0.08323959505061868,0.0,0.0
AF7,0.1542056074766355,0.0,0.0,0.0,0.6214953271028038,0.22429906542056074,0.0,0.0
AFz,0.16823899371069181,0.0,0.0,0.11635220125786164,0.0770440251572327,0.6383647798742138,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
