,FT9,F4,AF7,F5,FC4,FT8,F2,FCz
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.3333333333333333,0.31666666666666665,0.0,0.0,0.0,0.0,0.35
AF7,0.0,0.3,0.34285714285714286,0.0,0.0,0.0,0.0,0.35714285714285715
F5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.27631578947368424,0.32894736842105265,0.0,0.0,0.0,0.0,0.39473684210526316
