,Fz,F3,FC1,FC6,FC2,F1,F5,FCz
Fz,0.3217391304347826,0.15217391304347827,0.3130434782608696,0.13043478260869565,0.0,0.0,0.08260869565217391,0.0
F3,0.06272401433691756,0.31362007168458783,0.06272401433691756,0.2956989247311828,0.23297491039426524,0.0,0.03225806451612903,0.0
FC1,0.3232758620689655,0.15086206896551724,0.3146551724137931,0.12931034482758622,0.0,0.0,0.08189655172413793,0.0
FC6,0.053003533568904596,0.28975265017667845,0.053003533568904596,0.35335689045936397,0.22614840989399293,0.0,0.024734982332155476,0.0
FC2,0.0,0.30864197530864196,0.0,0.3111111111111111,0.3802469135802469,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.5267857142857143,0.125,0.3482142857142857
F5,0.0811965811965812,0.0811965811965812,0.0811965811965812,0.06837606837606838,0.0,0.06837606837606838,0.6196581196581197,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
