,F3,T8,FC6,FC2,TP7,FC4,AF4,FCz
F3,0.3492063492063492,0.0,0.0,0.0,0.0,0.0,0.36507936507936506,0.2857142857142857
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF4,0.323943661971831,0.0,0.0,0.0,0.0,0.0,0.4225352112676056,0.2535211267605634
FCz,0.33962264150943394,0.0,0.0,0.0,0.0,0.0,0.33962264150943394,0.32075471698113206
