,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.1412639405204461,0.10780669144981413,0.11524163568773234,0.10037174721189591,0.137546468401487,0.12267657992565056,0.1412639405204461,0.13382899628252787
caudalmiddlefrontal-rh,0.12875536480686695,0.12446351931330472,0.12017167381974249,0.09871244635193133,0.13304721030042918,0.12875536480686695,0.13304721030042918,0.13304721030042918
inferiorparietal-rh,0.125,0.12109375,0.12890625,0.1015625,0.1328125,0.125,0.1328125,0.1328125
postcentral-lh,0.1291866028708134,0.11483253588516747,0.11961722488038277,0.11961722488038277,0.1291866028708134,0.1291866028708134,0.1291866028708134,0.1291866028708134
postcentral-rh,0.13503649635036497,0.10948905109489052,0.11678832116788321,0.09854014598540146,0.13503649635036497,0.12408759124087591,0.14233576642335766,0.1386861313868613
superiorfrontal-rh,0.13095238095238096,0.11507936507936507,0.11904761904761904,0.10317460317460317,0.1349206349206349,0.12698412698412698,0.1349206349206349,0.1349206349206349
superiorparietal-lh,0.13602941176470587,0.11029411764705882,0.11764705882352941,0.09926470588235294,0.1323529411764706,0.125,0.14338235294117646,0.13602941176470587
superiorparietal-rh,0.13333333333333333,0.1111111111111111,0.11851851851851852,0.1,0.13333333333333333,0.1259259259259259,0.14074074074074075,0.13703703703703704
