,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.09154929577464789,0.13380281690140844,0.1267605633802817,0.13380281690140844,0.13380281690140844
caudalmiddlefrontal-rh,0.12751677852348994,0.12751677852348994,0.12751677852348994,0.087248322147651,0.1342281879194631,0.12751677852348994,0.1342281879194631,0.1342281879194631
inferiorparietal-rh,0.12258064516129032,0.12903225806451613,0.13548387096774195,0.08387096774193549,0.13548387096774195,0.12258064516129032,0.13548387096774195,0.13548387096774195
postcentral-lh,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.11650485436893204,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097
postcentral-rh,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.08609271523178808,0.13245033112582782,0.12582781456953643,0.1390728476821192,0.1390728476821192
superiorfrontal-rh,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.09154929577464789,0.13380281690140844,0.1267605633802817,0.13380281690140844,0.13380281690140844
superiorparietal-lh,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.08609271523178808,0.13245033112582782,0.12582781456953643,0.1390728476821192,0.1390728476821192
superiorparietal-rh,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.08609271523178808,0.13245033112582782,0.12582781456953643,0.1390728476821192,0.1390728476821192
