,Fp1,FT9,TP9,P3,Fp2,AF7,AFz,AF8
Fp1,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.4166666666666667,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.02112676056338028,0.0,0.0,0.0,0.028169014084507043,0.0,0.9507042253521126,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
