,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.09090909090909091,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986
precentral-rh,0.06481481481481481,0.10185185185185185,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.12962962962962962
rostralmiddlefrontal-lh,0.05737704918032787,0.09016393442622951,0.13934426229508196,0.19672131147540983,0.09836065573770492,0.14754098360655737,0.1557377049180328,0.11475409836065574
rostralmiddlefrontal-rh,0.08333333333333333,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096
superiorfrontal-lh,0.0625,0.09821428571428571,0.15178571428571427,0.15178571428571427,0.10714285714285714,0.15178571428571427,0.15178571428571427,0.125
superiortemporal-rh,0.06086956521739131,0.09565217391304348,0.14782608695652175,0.1565217391304348,0.10434782608695652,0.1565217391304348,0.1565217391304348,0.12173913043478261
supramarginal-lh,0.07368421052631578,0.11578947368421053,0.1368421052631579,0.1368421052631579,0.12631578947368421,0.1368421052631579,0.1368421052631579,0.1368421052631579
