,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.11194029850746269,0.12686567164179105,0.12686567164179105
caudalmiddlefrontal-rh,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.11194029850746269,0.12686567164179105,0.12686567164179105
parsopercularis-lh,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.11194029850746269,0.12686567164179105,0.12686567164179105
parstriangularis-rh,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.11194029850746269,0.12686567164179105,0.12686567164179105
precentral-rh,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.11194029850746269,0.12686567164179105,0.12686567164179105
rostralmiddlefrontal-lh,0.12525667351129363,0.12525667351129363,0.12525667351129363,0.12525667351129363,0.12525667351129363,0.12320328542094455,0.12525667351129363,0.12525667351129363
rostralmiddlefrontal-rh,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.11194029850746269,0.12686567164179105,0.12686567164179105
superiortemporal-rh,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.11194029850746269,0.12686567164179105,0.12686567164179105
