,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.12156862745098039,0.12549019607843137,0.12549019607843137,0.12549019607843137,0.12549019607843137,0.12549019607843137,0.12549019607843137,0.12549019607843137
precentral-rh,0.10333333333333333,0.11,0.13333333333333333,0.13333333333333333,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333
rostralmiddlefrontal-lh,0.09748427672955975,0.10377358490566038,0.1289308176100629,0.16037735849056603,0.11320754716981132,0.13522012578616352,0.13522012578616352,0.12578616352201258
rostralmiddlefrontal-rh,0.11313868613138686,0.12043795620437957,0.12773722627737227,0.12773722627737227,0.12773722627737227,0.12773722627737227,0.12773722627737227,0.12773722627737227
superiorfrontal-lh,0.10097719869706841,0.10749185667752444,0.13355048859934854,0.13680781758957655,0.11726384364820847,0.13680781758957655,0.13680781758957655,0.13029315960912052
superiortemporal-rh,0.10097719869706841,0.10749185667752444,0.13355048859934854,0.13680781758957655,0.11726384364820847,0.13680781758957655,0.13680781758957655,0.13029315960912052
supramarginal-lh,0.10508474576271186,0.11186440677966102,0.13220338983050847,0.13220338983050847,0.12203389830508475,0.13220338983050847,0.13220338983050847,0.13220338983050847
