,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.12391573729863693,0.1251548946716233,0.1251548946716233,0.1251548946716233,0.1251548946716233,0.1251548946716233,0.1251548946716233,0.1251548946716233
precentral-rh,0.11737089201877934,0.11971830985915492,0.12793427230046947,0.12793427230046947,0.12323943661971831,0.12793427230046947,0.12793427230046947,0.12793427230046947
rostralmiddlefrontal-lh,0.11494252873563218,0.11724137931034483,0.12643678160919541,0.13793103448275862,0.1206896551724138,0.12873563218390804,0.12873563218390804,0.12528735632183907
rostralmiddlefrontal-rh,0.12106537530266344,0.1234866828087167,0.12590799031476999,0.12590799031476999,0.12590799031476999,0.12590799031476999,0.12590799031476999,0.12590799031476999
superiorfrontal-lh,0.11641443538998836,0.11874272409778813,0.1280558789289872,0.12922002328288706,0.12223515715948778,0.12922002328288706,0.12922002328288706,0.12689173457508732
superiortemporal-rh,0.11641443538998836,0.11874272409778813,0.1280558789289872,0.12922002328288706,0.12223515715948778,0.12922002328288706,0.12922002328288706,0.12689173457508732
supramarginal-lh,0.1180637544273908,0.1204250295159386,0.12750885478158205,0.12750885478158205,0.12396694214876033,0.12750885478158205,0.12750885478158205,0.12750885478158205
