,F7,FT9,FC5,C3,F5,FT7,FC3,C5
F7,0.18571428571428572,0.2,0.0,0.0,0.2,0.0,0.2,0.21428571428571427
FT9,0.18309859154929578,0.19718309859154928,0.0,0.0,0.19718309859154928,0.0,0.19718309859154928,0.22535211267605634
FC5,0.0,0.0,0.3220338983050847,0.3559322033898305,0.0,0.3220338983050847,0.0,0.0
C3,0.0,0.0,0.2413793103448276,0.5172413793103449,0.0,0.2413793103448276,0.0,0.0
F5,0.18571428571428572,0.2,0.0,0.0,0.2,0.0,0.2,0.21428571428571427
FT7,0.0,0.0,0.3220338983050847,0.3559322033898305,0.0,0.3220338983050847,0.0,0.0
FC3,0.15384615384615385,0.16483516483516483,0.0,0.0,0.16483516483516483,0.0,0.24175824175824176,0.27472527472527475
C5,0.15053763440860216,0.16129032258064516,0.0,0.0,0.16129032258064516,0.0,0.24731182795698925,0.27956989247311825
