,Fp1,FT10,FC6,AF3,CP4,C6,FT8,F6
Fp1,0.3587385019710907,0.07752956636005257,0.17345597897503284,0.010512483574244415,0.2614980289093298,0.03153745072273324,0.05519053876478318,0.03153745072273324
FT10,0.07729468599033816,0.322463768115942,0.1388888888888889,0.1859903381642512,0.11835748792270531,0.051932367149758456,0.06763285024154589,0.03743961352657005
FC6,0.168944099378882,0.13788819875776398,0.36149068322981365,0.04596273291925466,0.25590062111801243,0.006211180124223602,0.004968944099378882,0.018633540372670808
AF3,0.008639308855291577,0.1630669546436285,0.042116630669546434,0.367170626349892,0.038876889848812095,0.0939524838012959,0.14254859611231102,0.14362850971922247
CP4,0.20841889117043122,0.10164271047227925,0.2135523613963039,0.033880903490759756,0.35626283367556466,0.019507186858316223,0.023613963039014373,0.043121149897330596
C6,0.03599374021909233,0.07042253521126761,0.009389671361502348,0.14241001564945227,0.03755868544600939,0.28325508607198746,0.2300469483568075,0.19092331768388107
FT8,0.04452054794520548,0.06278538812785388,0.005707762557077625,0.15753424657534246,0.028538812785388126,0.16552511415525115,0.3458904109589041,0.18949771689497716
F6,0.02699228791773779,0.04755784061696658,0.02699228791773779,0.17223650385604114,0.060411311053984576,0.14781491002570693,0.19665809768637532,0.3213367609254499
