,Fp1,FT10,FC6,AF3,CP4,C6,FT8,F6
Fp1,0.7,0.0,0.0,0.0,0.0,0.025,0.275,0.0
FT10,0.0,0.23636363636363636,0.0,0.2545454545454545,0.23636363636363636,0.0,0.0,0.2727272727272727
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.23214285714285715,0.0,0.25,0.23214285714285715,0.0,0.0,0.2857142857142857
CP4,0.0,0.23728813559322035,0.0,0.2542372881355932,0.23728813559322035,0.0,0.0,0.2711864406779661
C6,0.4,0.0,0.0,0.0,0.0,0.2,0.4,0.0
FT8,0.5,0.0,0.0,0.0,0.0,0.045454545454545456,0.45454545454545453,0.0
F6,0.0,0.19230769230769232,0.0,0.20512820512820512,0.20512820512820512,0.0,0.0,0.3974358974358974
