,F3,FC5,C3,P4,AF7,AF3,FT7,AF8
F3,0.35853468433359315,0.11301636788776305,0.0740452065471551,0.04676539360872954,0.2283710054559626,0.05845674201091192,0.05222135619641465,0.06858924395947
FC5,0.09146715776550031,0.22160834868017187,0.13136893799877225,0.11479435236341314,0.10251688152240639,0.14671577655003068,0.1682013505217925,0.02332719459791283
C3,0.061107938320959454,0.12507138777841234,0.2826956025128498,0.1010850942318675,0.05996573386636208,0.13363792118789264,0.125642490005711,0.11079383209594518
P4,0.03256597417181359,0.10892756878158338,0.10331274564851207,0.2672655811341943,0.060078607523863,0.25210555867490175,0.0948905109489051,0.08085345311622684
AF7,0.21782890007189074,0.12005751258087707,0.06901509705248023,0.07332854061826025,0.3170381020848311,0.10927390366642703,0.06398274622573688,0.029475197699496764
AF3,0.0379746835443038,0.12074001947419669,0.11441090555014606,0.21518987341772153,0.07789678675754626,0.2682570593962999,0.10418695228821812,0.06134371957156767
FT7,0.05285714285714286,0.2007142857142857,0.16142857142857142,0.11642857142857142,0.06857142857142857,0.1492857142857143,0.20857142857142857,0.04214285714285714
AF8,0.08054298642533937,0.0416289592760181,0.18461538461538463,0.1339366515837104,0.03800904977375565,0.12217194570135746,0.058823529411764705,0.3402714932126697
