,F3,F7,FC5,C3,AF3,AFz,F1,FT7
F3,0.3137254901960784,0.0,0.0784313725490196,0.3333333333333333,0.0,0.09803921568627451,0.0,0.17647058823529413
F7,0.0,0.3333333333333333,0.0,0.0,0.2777777777777778,0.0,0.3888888888888889,0.0
FC5,0.20833333333333334,0.0,0.16666666666666666,0.20833333333333334,0.0,0.20833333333333334,0.0,0.20833333333333334
C3,0.2833333333333333,0.0,0.06666666666666667,0.4166666666666667,0.0,0.08333333333333333,0.0,0.15
AF3,0.0,0.17647058823529413,0.0,0.0,0.47058823529411764,0.0,0.35294117647058826,0.0
AFz,0.23076923076923078,0.0,0.15384615384615385,0.23076923076923078,0.0,0.19230769230769232,0.0,0.19230769230769232
F1,0.0,0.22580645161290322,0.0,0.0,0.25806451612903225,0.0,0.5161290322580645,0.0
FT7,0.2702702702702703,0.0,0.10810810810810811,0.2702702702702703,0.0,0.13513513513513514,0.0,0.21621621621621623
