,F3,F7,FC5,C3,AF3,AFz,F1,FT7
F3,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.9642857142857143,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
