,F3,FC5,C3,P4,AF7,AF3,FT7,AF8
F3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.006369426751592357,0.2229299363057325,0.0,0.22929936305732485,0.10828025477707007,0.21656050955414013,0.21656050955414013,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.005917159763313609,0.22485207100591717,0.0,0.23076923076923078,0.10059171597633136,0.21893491124260356,0.21893491124260356,0.0
AF7,0.024390243902439025,0.1951219512195122,0.0,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.0
AF3,0.006060606060606061,0.22424242424242424,0.0,0.23030303030303031,0.10303030303030303,0.21818181818181817,0.21818181818181817,0.0
FT7,0.00641025641025641,0.22435897435897437,0.0,0.22435897435897437,0.10897435897435898,0.21794871794871795,0.21794871794871795,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
