,F3,F7,FC5,C3,AF3,AFz,F1,FT7
F3,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
F7,0.0,0.375,0.0,0.0,0.0,0.25,0.375,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
AFz,0.0,0.375,0.0,0.0,0.0,0.25,0.375,0.0
F1,0.0,0.375,0.0,0.0,0.0,0.25,0.375,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
