,F3,F7,FC5,C3,AF3,AFz,F1,FT7
F3,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.4,0.15,0.0,0.45,0.0
AF3,0.0,0.0,0.0,0.3125,0.3125,0.0,0.375,0.0
AFz,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
F1,0.0,0.0,0.0,0.35294117647058826,0.11764705882352941,0.0,0.5294117647058824,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
