,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.017318757192174912,0.017433831990794017,0.017376294591484466,0.017433831990794017,0.017433831990794017,0.01726121979286536,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017376294591484466,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.0,0.001380897583429229,0.0029344073647871115,0.0017836593785960874,0.017376294591484466,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017376294591484466,0.017433831990794017,0.017433831990794017,0.017376294591484466,0.017433831990794017,0.017433831990794017,0.017318757192174912,0.017433831990794017,0.017433831990794017,0.017318757192174912,0.017318757192174912,0.01708860759493671,0.002128883774453395,0.017433831990794017,0.017433831990794017,0.017433831990794017,0.017376294591484466,0.017433831990794017,0.016800920598388953,0.017433831990794017,0.017433831990794017,0.017433831990794017
Fz,0.016534788540245565,0.017789904502046386,0.017407912687585268,0.017626193724420192,0.01751705320600273,0.017298772169167805,0.01718963165075034,0.017135061391541608,0.017680763983628923,0.01718963165075034,0.017462482946794,0.017462482946794,0.01751705320600273,0.01751705320600273,0.017353342428376536,0.017025920873124146,0.017462482946794,0.0,0.001582537517053206,0.0028922237380627556,0.001800818553888131,0.017135061391541608,0.017462482946794,0.017789904502046386,0.017462482946794,0.017135061391541608,0.01751705320600273,0.017626193724420192,0.017680763983628923,0.01757162346521146,0.017025920873124146,0.017899045020463848,0.017407912687585268,0.01757162346521146,0.017462482946794,0.01751705320600273,0.01751705320600273,0.01757162346521146,0.017789904502046386,0.017462482946794,0.017626193724420192,0.01757162346521146,0.017407912687585268,0.017298772169167805,0.017298772169167805,0.01757162346521146,0.016534788540245565,0.01751705320600273,0.017298772169167805,0.017680763983628923,0.017135061391541608,0.01631650750341064,0.0021282401091405182,0.017462482946794,0.017626193724420192,0.017407912687585268,0.017407912687585268,0.01751705320600273,0.016589358799454296,0.017407912687585268,0.017626193724420192,0.01751705320600273
F3,0.016693295135254256,0.017574789267808935,0.0174646025012396,0.017574789267808935,0.0174646025012396,0.0172993223513856,0.0172993223513856,0.0172993223513856,0.017574789267808935,0.017354415734670267,0.017409509117954934,0.017519695884524268,0.0174646025012396,0.0174646025012396,0.017409509117954934,0.017189135584816263,0.017519695884524268,0.0,0.0014875213486860229,0.002809762547518043,0.0017078948818246929,0.01707894881824693,0.0174646025012396,0.017574789267808935,0.017574789267808935,0.0172993223513856,0.017519695884524268,0.017574789267808935,0.017574789267808935,0.017519695884524268,0.017134042201531596,0.017574789267808935,0.0174646025012396,0.017519695884524268,0.0174646025012396,0.017519695884524268,0.017519695884524268,0.017519695884524268,0.017574789267808935,0.0174646025012396,0.017519695884524268,0.017574789267808935,0.017574789267808935,0.017409509117954934,0.017409509117954934,0.017574789267808935,0.01663820175196959,0.017519695884524268,0.01724422896810093,0.0174646025012396,0.01724422896810093,0.016472921602115585,0.002038455181532698,0.017519695884524268,0.017574789267808935,0.0174646025012396,0.0174646025012396,0.017574789267808935,0.01663820175196959,0.0174646025012396,0.017574789267808935,0.017519695884524268
F7,0.016620042784268554,0.017497668805880093,0.017278262300477208,0.01771707531128298,0.017662223684932258,0.017113707421425046,0.017168559047775766,0.01722341067412649,0.01760737205858154,0.01722341067412649,0.017552520432230816,0.01738796555317865,0.017662223684932258,0.017662223684932258,0.01738796555317865,0.017113707421425046,0.017497668805880093,0.0,0.0014261422851187537,0.0030168394492896713,0.0019198069222752454,0.01738796555317865,0.017552520432230816,0.01771707531128298,0.01738796555317865,0.01722341067412649,0.017497668805880093,0.017552520432230816,0.01760737205858154,0.01760737205858154,0.017113707421425046,0.0177719269376337,0.01738796555317865,0.017662223684932258,0.017497668805880093,0.017552520432230816,0.01733311392682793,0.01771707531128298,0.0177719269376337,0.017497668805880093,0.01733311392682793,0.017442817179529373,0.01738796555317865,0.017278262300477208,0.01733311392682793,0.017442817179529373,0.016620042784268554,0.017497668805880093,0.01760737205858154,0.017497668805880093,0.017113707421425046,0.01640063627886567,0.002248916680379573,0.017497668805880093,0.017442817179529373,0.017442817179529373,0.017278262300477208,0.017442817179529373,0.016510339531567112,0.017442817179529373,0.01760737205858154,0.017552520432230816
FT9,0.016704338717680137,0.01747615634820001,0.017255637025194333,0.01769667567120569,0.01764154584045427,0.017090247532940073,0.017200507194442913,0.017255637025194333,0.01758641600970285,0.017255637025194333,0.01758641600970285,0.017365896686697174,0.01769667567120569,0.01764154584045427,0.01742102651744859,0.017200507194442913,0.01747615634820001,0.0,0.0013782457687854899,0.002977010860576658,0.0018744142455482662,0.01747615634820001,0.01753128617895143,0.01769667567120569,0.017365896686697174,0.017255637025194333,0.01747615634820001,0.01753128617895143,0.01758641600970285,0.01758641600970285,0.017145377363691493,0.01769667567120569,0.01742102651744859,0.01764154584045427,0.01753128617895143,0.01753128617895143,0.017310766855945754,0.01769667567120569,0.01775180550195711,0.01753128617895143,0.017310766855945754,0.01742102651744859,0.017365896686697174,0.017255637025194333,0.017365896686697174,0.01742102651744859,0.016704338717680137,0.01747615634820001,0.01764154584045427,0.01747615634820001,0.017145377363691493,0.01648381939467446,0.0022051932300567838,0.01747615634820001,0.01742102651744859,0.01747615634820001,0.017255637025194333,0.01742102651744859,0.016538949225425877,0.01747615634820001,0.01758641600970285,0.01753128617895143
FC5,0.01679042447079685,0.017621633603014518,0.017566219660866675,0.01751080571871883,0.017399977834423142,0.01751080571871883,0.017399977834423142,0.017289149950127453,0.01751080571871883,0.017344563892275296,0.017344563892275296,0.017566219660866675,0.017399977834423142,0.017399977834423142,0.017344563892275296,0.017178322065831763,0.017455391776570985,0.0,0.0016070043222874875,0.00277069710739222,0.0016624182644353318,0.01701208023938823,0.017399977834423142,0.017566219660866675,0.017566219660866675,0.017233736007979606,0.01751080571871883,0.017566219660866675,0.017566219660866675,0.017455391776570985,0.01712290812368392,0.017621633603014518,0.017455391776570985,0.017455391776570985,0.017399977834423142,0.017455391776570985,0.017621633603014518,0.017455391776570985,0.017566219660866675,0.017399977834423142,0.017621633603014518,0.017621633603014518,0.01751080571871883,0.01751080571871883,0.017399977834423142,0.017566219660866675,0.016679596586501165,0.01751080571871883,0.017178322065831763,0.017566219660866675,0.017399977834423142,0.01651335476005763,0.0019949019173223985,0.017455391776570985,0.017621633603014518,0.017399977834423142,0.017566219660866675,0.017566219660866675,0.016845838412944698,0.017399977834423142,0.01751080571871883,0.017455391776570985
FC1,0.016836139356559428,0.01750291715285881,0.017391787520142248,0.01750291715285881,0.017447352336500528,0.0172250930710674,0.017391787520142248,0.017391787520142248,0.01750291715285881,0.017391787520142248,0.017447352336500528,0.01750291715285881,0.01750291715285881,0.017447352336500528,0.01750291715285881,0.017336222703783963,0.01750291715285881,0.0,0.0015002500416736123,0.002889370450630661,0.001778074123465022,0.0172250930710674,0.017447352336500528,0.01750291715285881,0.017447352336500528,0.017391787520142248,0.017447352336500528,0.01750291715285881,0.01750291715285881,0.01750291715285881,0.017336222703783963,0.01750291715285881,0.01750291715285881,0.01750291715285881,0.01750291715285881,0.01750291715285881,0.017447352336500528,0.01750291715285881,0.01750291715285881,0.01750291715285881,0.017391787520142248,0.017447352336500528,0.017447352336500528,0.017391787520142248,0.01750291715285881,0.017447352336500528,0.016836139356559428,0.01750291715285881,0.017336222703783963,0.017336222703783963,0.017280657887425683,0.0166138800911263,0.0021114630216147135,0.01750291715285881,0.017447352336500528,0.01750291715285881,0.017391787520142248,0.017447352336500528,0.016780574540201144,0.01750291715285881,0.01750291715285881,0.01750291715285881
C3,0.0168886907084332,0.0175018114932278,0.017334596733738366,0.0175018114932278,0.0175018114932278,0.017167381974248927,0.017334596733738366,0.01739033498690151,0.0175018114932278,0.01739033498690151,0.0175018114932278,0.017446073240064655,0.0175018114932278,0.0175018114932278,0.0175018114932278,0.01739033498690151,0.0175018114932278,0.0,0.0013934563290786467,0.002898389164483585,0.0017836241012206678,0.017334596733738366,0.0175018114932278,0.0175018114932278,0.017446073240064655,0.017446073240064655,0.017446073240064655,0.0175018114932278,0.0175018114932278,0.0175018114932278,0.017334596733738366,0.0175018114932278,0.0175018114932278,0.0175018114932278,0.0175018114932278,0.0175018114932278,0.01739033498690151,0.0175018114932278,0.0175018114932278,0.0175018114932278,0.01739033498690151,0.017446073240064655,0.017446073240064655,0.017334596733738366,0.017446073240064655,0.017446073240064655,0.0168886907084332,0.0175018114932278,0.017446073240064655,0.017334596733738366,0.017223120227412073,0.016665737695780614,0.002118053620199543,0.0175018114932278,0.017446073240064655,0.0175018114932278,0.017334596733738366,0.017446073240064655,0.01672147594894376,0.0175018114932278,0.0175018114932278,0.0175018114932278
T7,0.016610020831049226,0.017541936191207103,0.017322661988817014,0.017761210393597193,0.017651573292402148,0.01715820633702445,0.01715820633702445,0.017213024887621973,0.017651573292402148,0.017213024887621973,0.017541936191207103,0.01743229909001206,0.017596754741804627,0.017651573292402148,0.017377480539414538,0.017103387786426928,0.017487117640609583,0.0,0.0014252823155355772,0.002960201732266199,0.0018638307203157549,0.017322661988817014,0.017541936191207103,0.017706391842999672,0.01743229909001206,0.017213024887621973,0.017487117640609583,0.017596754741804627,0.017651573292402148,0.017596754741804627,0.017103387786426928,0.017761210393597193,0.017377480539414538,0.017651573292402148,0.017487117640609583,0.017541936191207103,0.017377480539414538,0.017706391842999672,0.017761210393597193,0.017487117640609583,0.017377480539414538,0.017487117640609583,0.01743229909001206,0.017267843438219493,0.017322661988817014,0.017487117640609583,0.016610020831049226,0.017487117640609583,0.017487117640609583,0.017487117640609583,0.017103387786426928,0.01639074662865914,0.002192742023900888,0.017487117640609583,0.017487117640609583,0.01743229909001206,0.017322661988817014,0.017487117640609583,0.01650038372985418,0.01743229909001206,0.017651573292402148,0.017541936191207103
TP9,0.016841754210438552,0.017508754377188594,0.017342004335501083,0.017508754377188594,0.017508754377188594,0.017175254293813575,0.017342004335501083,0.017397587682730253,0.017508754377188594,0.017397587682730253,0.017508754377188594,0.017397587682730253,0.017508754377188594,0.017508754377188594,0.017508754377188594,0.017342004335501083,0.017508754377188594,0.0,0.0014451670279584236,0.002834750708687677,0.0017230837641042745,0.017286420988271912,0.017508754377188594,0.017508754377188594,0.017453171029959424,0.017453171029959424,0.017508754377188594,0.017508754377188594,0.017508754377188594,0.017508754377188594,0.017286420988271912,0.017508754377188594,0.017453171029959424,0.017508754377188594,0.017508754377188594,0.017508754377188594,0.017397587682730253,0.017508754377188594,0.017508754377188594,0.017508754377188594,0.017397587682730253,0.017508754377188594,0.017453171029959424,0.017342004335501083,0.017397587682730253,0.017508754377188594,0.016786170863209382,0.017508754377188594,0.017397587682730253,0.017397587682730253,0.017230837641042742,0.01661942082152187,0.0020565838474792954,0.017508754377188594,0.017508754377188594,0.017508754377188594,0.017342004335501083,0.017508754377188594,0.01673058751598021,0.017508754377188594,0.017508754377188594,0.017508754377188594
