,Fp1,TP9,Oz,O2,F8,Fp2,PO4,PO8
Fp1,0.6585365853658537,0.0,0.34146341463414637,0.0,0.0,0.0,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.5185185185185185,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
