,Fp1,TP9,Oz,O2,F8,Fp2,PO4,PO8
Fp1,0.29444444444444445,0.0,0.2,0.0,0.20555555555555555,0.3,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.2535211267605634,0.0,0.24647887323943662,0.0,0.24647887323943662,0.2535211267605634,0.0,0.0
O2,0.0,0.0,0.0,0.49206349206349204,0.0,0.0,0.5079365079365079,0.0
F8,0.25874125874125875,0.0,0.23076923076923078,0.0,0.2517482517482518,0.25874125874125875,0.0,0.0
Fp2,0.29508196721311475,0.0,0.19672131147540983,0.0,0.20218579234972678,0.30601092896174864,0.0,0.0
PO4,0.0,0.0,0.0,0.49206349206349204,0.0,0.0,0.5079365079365079,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
