,Fp1,FT9,Oz,F4,F8,F5,PO8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.5897435897435898,0.0,0.0,0.0,0.41025641025641024,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.5079365079365079,0.0,0.0,0.0,0.49206349206349204,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
