,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.3170731707317073,0.0975609756097561,0.23170731707317074,0.0975609756097561,0.23170731707317074,0.024390243902439025,0.0,0.0
parsopercularis-lh,0.05172413793103448,0.41379310344827586,0.08620689655172414,0.14655172413793102,0.04310344827586207,0.0,0.19827586206896552,0.0603448275862069
parstriangularis-rh,0.19,0.14,0.32,0.07,0.22,0.02,0.04,0.0
rostralmiddlefrontal-lh,0.06521739130434782,0.1956521739130435,0.05434782608695652,0.391304347826087,0.05434782608695652,0.0,0.10869565217391304,0.13043478260869565
superiorfrontal-rh,0.2375,0.0875,0.2875,0.0875,0.275,0.025,0.0,0.0
superiorparietal-rh,0.10344827586206896,0.0,0.10344827586206896,0.0,0.10344827586206896,0.3793103448275862,0.0,0.3103448275862069
superiortemporal-lh,0.0,0.3055555555555556,0.027777777777777776,0.1388888888888889,0.0,0.0,0.5277777777777778,0.0
superiortemporal-rh,0.0,0.12280701754385964,0.017543859649122806,0.21052631578947367,0.0,0.12280701754385964,0.0,0.5263157894736842
