,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.21100917431192662,0.0,0.1834862385321101,0.1559633027522936,0.1834862385321101,0.027522935779816515,0.14678899082568808,0.09174311926605505
parsopercularis-lh,0.0,0.26785714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16071428571428573,0.14285714285714285,0.0
parstriangularis-rh,0.11917098445595854,0.03626943005181347,0.22279792746113988,0.15025906735751296,0.17616580310880828,0.04145077720207254,0.14507772020725387,0.10880829015544041
postcentral-rh,0.11538461538461539,0.04487179487179487,0.1858974358974359,0.1858974358974359,0.16666666666666666,0.05128205128205128,0.1858974358974359,0.0641025641025641
precentral-rh,0.11176470588235295,0.041176470588235294,0.2,0.15294117647058825,0.2,0.047058823529411764,0.14705882352941177,0.1
rostralmiddlefrontal-lh,0.05555555555555555,0.1527777777777778,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.18055555555555555,0.1388888888888889,0.05555555555555555
superiorparietal-lh,0.1111111111111111,0.0457516339869281,0.1830065359477124,0.1895424836601307,0.16339869281045752,0.05228758169934641,0.1895424836601307,0.06535947712418301
superiortemporal-rh,0.11009174311926606,0.0,0.21100917431192662,0.10091743119266056,0.1651376146788991,0.027522935779816515,0.10091743119266056,0.28440366972477066
