,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.22377622377622378,0.20279720279720279,0.0979020979020979,0.17482517482517482,0.04195804195804196,0.1258741258741259,0.06293706293706294,0.06993006993006994
parstriangularis-rh,0.17964071856287425,0.25149700598802394,0.08383233532934131,0.15568862275449102,0.03592814371257485,0.10778443113772455,0.05389221556886228,0.1317365269461078
postcentral-rh,0.11811023622047244,0.11811023622047244,0.1889763779527559,0.11811023622047244,0.12598425196850394,0.18110236220472442,0.07086614173228346,0.07874015748031496
precentral-rh,0.2,0.2,0.1037037037037037,0.18518518518518517,0.044444444444444446,0.1259259259259259,0.06666666666666667,0.07407407407407407
rostralmiddlefrontal-lh,0.061224489795918366,0.061224489795918366,0.17346938775510204,0.061224489795918366,0.42857142857142855,0.14285714285714285,0.030612244897959183,0.04081632653061224
superiorparietal-lh,0.1297709923664122,0.13740458015267176,0.16793893129770993,0.12213740458015267,0.10687022900763359,0.19083969465648856,0.06870229007633588,0.07633587786259542
superiorparietal-rh,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.06756756756756757,0.13513513513513514,0.12162162162162163,0.13513513513513514
superiortemporal-rh,0.10091743119266056,0.21100917431192662,0.10091743119266056,0.10091743119266056,0.05504587155963303,0.10091743119266056,0.08256880733944955,0.24770642201834864
